iter	Logloss
523	0.01265537286
524	0.01261588011
525	0.01258208805
526	0.01254454978
527	0.0125079148
528	0.01247101749
529	0.01243377312
530	0.01238781545
531	0.01236388583
532	0.01231859234
533	0.01228422733
534	0.01225419402
535	0.01222470046
536	0.01218270397
537	0.01214414701
538	0.01210372265
539	0.0120778822
540	0.01204767153
541	0.01201573667
542	0.0119856762
543	0.01194988695
544	0.01190414656
545	0.01188020233
546	0.01185326799
547	0.01181135438
548	0.01177629872
549	0.01174241612
550	0.01172324351
551	0.0116881254
552	0.01167079978
553	0.01164006003
554	0.01160840561
555	0.01157876069
556	0.01154337143
557	0.01150817068
558	0.01146702177
559	0.0114272184
560	0.01139897033
561	0.01137130425
562	0.0113332787
563	0.01129364689
564	0.01126006957
565	0.01123158029
566	0.01119425443
567	0.01116769432
568	0.0111388856
569	0.01110427127
570	0.01107999877
571	0.01104446117
572	0.01103019807
573	0.01100138193
574	0.01097004021
575	0.0109499123
576	0.0109164355
577	0.01088587915
578	0.0108543877
579	0.0108207073
580	0.01078732569
581	0.01075953263
582	0.01073850768
583	0.01071633197
584	0.01068757316
585	0.01065623261
586	0.01063114921
587	0.01061759766
588	0.01059448545
589	0.0105678687
590	0.0105466441
591	0.01051629437
592	0.0104726055
593	0.01045062479
594	0.01043047877
595	0.01039863236
596	0.01037106472
597	0.01033754451
598	0.01032696982
599	0.01030731015
600	0.01027170987
601	0.01025869343
602	0.01022321572
603	0.01018115608
604	0.01015594082
605	0.01012739513
606	0.01010359761
607	0.01007980822
608	0.01007250616
609	0.01004333645
610	0.01002234934
611	0.01000548245
612	0.009985054363
613	0.009961101538
614	0.009935762309
615	0.009915645306
616	0.009889436906
617	0.009857146858
618	0.009828497395
619	0.009801799158
620	0.009784143879
621	0.009773411793
622	0.009753828968
623	0.009729498898
624	0.009711512572
625	0.00969043818
626	0.00966707966
627	0.009645290477
628	0.009625209922
629	0.009603657068
630	0.009579156831
631	0.009563083194
632	0.009535223275
633	0.009504789503
634	0.009485404006
635	0.009458245878
636	0.009433875878
637	0.009414739479
638	0.009388763693
639	0.009364312905
640	0.009352197434
641	0.009338671416
642	0.009301851416
643	0.009285182544
644	0.009260477551
645	0.009246186365
646	0.009235362115
647	0.009221799418
648	0.009198758943
649	0.009185910805
650	0.009160287889
651	0.009140927929
652	0.009120545578
653	0.009098483386
654	0.009079567762
655	0.009054804266
656	0.0090380885
657	0.009012859775
658	0.008992041446
659	0.008968185659
660	0.008950689867
661	0.00894079422
662	0.008916476453
663	0.00889377399
664	0.008869061103
665	0.008851694387
666	0.008822045052
667	0.00880278956
668	0.008774896676
669	0.00875524142
670	0.008735613094
671	0.008708151081
672	0.008695443626
673	0.008679166625
674	0.008661379252
675	0.008638725541
676	0.008615365163
677	0.0086013182
678	0.008580060641
679	0.00855780205
680	0.008540797025
681	0.008514761809
682	0.008491449718
683	0.008474164719
684	0.00846418689
685	0.008446259299
686	0.008431319485
687	0.008411325754
688	0.008397795557
689	0.008381485591
690	0.00836955584
691	0.00835371621
692	0.008328596132
693	0.008309802619
694	0.008297749829
695	0.008276407767
696	0.008258877153
697	0.008249859034
698	0.008239394618
699	0.008215411612
700	0.008193271882
701	0.008167436316
702	0.008144904715
703	0.00811829098
704	0.008105316088
705	0.008084246107
706	0.00806262918
707	0.008048670434
708	0.008024004906
709	0.008004540942
710	0.007982447642
711	0.007971487352
712	0.007954185174
713	0.007937744274
714	0.007917822046
715	0.007903601434
716	0.007882747353
717	0.007867800574
718	0.007854064693
719	0.007837140456
720	0.007818135686
721	0.00779898884
722	0.007779838744
723	0.007761483531
724	0.007745331891
725	0.007730332182
726	0.00772002795
727	0.007710501885
728	0.007686277443
729	0.007670207985
730	0.007652751659
731	0.007635869673
732	0.007621757708
733	0.007598668018
734	0.007588452931
735	0.007570099575
736	0.007556305192
737	0.007536805013
738	0.007513346667
739	0.00750213519
740	0.007485135737
741	0.007471145882
742	0.007463005292
743	0.00744585587
744	0.007430032955
745	0.00740337604
746	0.007387503909
747	0.007379316425
748	0.007364843697
749	0.007352310355
750	0.00733529558
751	0.007318135014
752	0.007298991418
753	0.007284899882
754	0.00727035658
755	0.007257729914
756	0.007246504972
757	0.007233482257
758	0.007215725528
759	0.007193812377
760	0.007170806261
761	0.00715331697
762	0.007137202474
763	0.007122368984
764	0.007110333837
765	0.007095010975
766	0.007083350983
767	0.007066492213
768	0.007046493374
769	0.007030788856
770	0.007014327992
771	0.006999006058
772	0.00698886758
773	0.006981176434
774	0.00695909892
775	0.006946204352
776	0.006933783835
777	0.006914701062
778	0.006898647854
779	0.006886143299
780	0.006867311249
781	0.00684909347
782	0.006824764096
783	0.006817342244
784	0.006801866162
785	0.006788826267
786	0.006782221121
787	0.006759073857
788	0.006743967823
789	0.006731233439
790	0.006719527017
791	0.006708263074
792	0.006696080744
793	0.006681674411
794	0.006667099073
795	0.006655449296
796	0.006639176474
797	0.006631228569
798	0.006618442647
799	0.006608372886
800	0.006591019171
801	0.006578954308
802	0.006564055353
803	0.006546500131
804	0.006534146938
805	0.006521154866
806	0.006510270721
807	0.006498420366
808	0.006487306392
809	0.006481880571
810	0.006471840061
811	0.00645357678
812	0.00644326419
813	0.006429582167
814	0.006415535203
815	0.006402481844
816	0.006388440917
817	0.006374770502
818	0.006363646313
819	0.006353018927
820	0.006341371471
821	0.006327846847
822	0.006310077118
823	0.006298333087
824	0.006285067543
825	0.006275371544
826	0.006261187612
827	0.006250137247
828	0.006242763218
829	0.006231992363
830	0.006220828245
831	0.006211089995
832	0.006201502179
833	0.006189259025
834	0.006179944682
835	0.006168638488
836	0.006158643015
837	0.006150987155
838	0.006137567463
839	0.006127924394
840	0.006116820635
841	0.006107094457
842	0.00609661054
843	0.006085319668
844	0.006066179786
845	0.006056921159
846	0.006049573131
847	0.00603879949
848	0.006028489686
849	0.006025458729
850	0.00601186028
851	0.006001530046
852	0.005991675721
853	0.005980280381
854	0.005971335622
855	0.005963452719
856	0.005946354369
857	0.005935819843
858	0.00593166017
859	0.005917759926
860	0.005907765382
861	0.005893334906
862	0.005884190497
863	0.005873935945
864	0.005870843235
865	0.005860478179
866	0.0058507195
867	0.005844602334
868	0.00583126018
869	0.005827604738
870	0.0058182435
871	0.00580858511
872	0.005797147519
873	0.005789818527
874	0.005780493505
875	0.005773222551
876	0.005763357083
877	0.005747709209
878	0.005739036995
879	0.005735101579
880	0.005724516444
881	0.005713693123
882	0.005708737638
883	0.005702566149
884	0.005690539359
885	0.005681483632
886	0.005671886065
887	0.005662519721
888	0.005652686753
889	0.005645738488
890	0.005637791976
891	0.005628116871
892	0.005620579408
893	0.005609656262
894	0.005600220737
895	0.00559506421
896	0.005583962772
897	0.005574452958
898	0.005565274656
899	0.005556255144
900	0.005547043876
901	0.005537807071
902	0.005525189226
903	0.005515446798
904	0.005510729963
905	0.005505525613
906	0.005494001662
907	0.005488274508
908	0.005481823046
909	0.005477038423
910	0.005469668573
911	0.005465414647
912	0.005459532882
913	0.005443514496
914	0.005439202997
915	0.0054302002
916	0.005419457203
917	0.005411922061
918	0.00540477554
919	0.005396516089
920	0.005389295279
921	0.005385652837
922	0.00538020055
923	0.005372835343
924	0.005364090698
925	0.005355620918
926	0.005344122967
927	0.005335733976
928	0.005327008831
929	0.005318010677
930	0.00531381386
931	0.005305630091
932	0.005296677438
933	0.005293187287
934	0.00528750285
935	0.005282243248
936	0.005277085792
937	0.005272228739
938	0.005267504476
939	0.00526006173
940	0.005255328645
941	0.005247016264
942	0.005237028685
943	0.005233234417
944	0.00523038268
945	0.00522381607
946	0.005215657373
947	0.005207013945
948	0.005198214976
949	0.005185952786
950	0.005177886484
951	0.005170607172
952	0.005162165251
953	0.005152157242
954	0.005142190092
955	0.005135098822
956	0.005120721741
957	0.005113782298
958	0.005110796378
959	0.005100145776
960	0.005090067194
961	0.00508522407
962	0.005077083944
963	0.005074609684
964	0.00506952048
965	0.005061715116
966	0.005059616011
967	0.005057547085
968	0.005049921405
969	0.00504002065
970	0.005036749649
971	0.005031676232
972	0.00502438067
973	0.00501844551
974	0.005013418987
975	0.00500886698
976	0.005001098295
977	0.004991002997
978	0.004983281671
979	0.004978551837
980	0.004971095627
981	0.004961370841
982	0.00495371266
983	0.004945374742
984	0.004940856165
985	0.004934922862
986	0.004933335881
987	0.004928549866
988	0.00492533226
989	0.004922595205
990	0.004911558305
991	0.004908214874
992	0.004898872673
993	0.004893231879
994	0.004888469544
995	0.004884842888
996	0.0048767348
997	0.004868978186
998	0.00486276166
999	0.004857330731
